prob_default,uncertainty,segment
0.62880695,0.019885395,Medium / Monitor
0.18885256,0.01742327,Low Risk
0.31737396,0.054784063,Medium / Monitor
0.61134046,0.023288133,Medium / Monitor
0.4076723,0.018199123,Medium / Monitor
0.60277027,0.01709743,Medium / Monitor
0.76374114,0.017926088,High Risk (Confident)
0.50444984,0.015686782,Medium / Monitor
0.6896486,0.016123747,Medium / Monitor
0.7270138,0.021221438,High Risk (Confident)
0.7280426,0.012553525,High Risk (Confident)
0.38181743,0.020774888,Medium / Monitor
0.49141008,0.020347072,Medium / Monitor
0.5805816,0.031394944,Medium / Monitor
0.39394534,0.022514984,Medium / Monitor
0.355628,0.027936261,Medium / Monitor
0.32750997,0.03696802,Medium / Monitor
0.5650888,0.0192667,Medium / Monitor
0.13489236,0.05006466,Low Risk
0.7068364,0.020297,High Risk (Confident)
0.591915,0.019024638,Medium / Monitor
0.40193787,0.016018113,Medium / Monitor
0.23589237,0.012424279,Low Risk
0.710069,0.0259326,High Risk (Confident)
0.7078067,0.025217,High Risk (Confident)
0.36100838,0.018489184,Medium / Monitor
0.5912715,0.018938225,Medium / Monitor
0.61182886,0.02209601,Medium / Monitor
0.26045296,0.042710576,Low Risk
0.16531105,0.011711517,Low Risk
0.5807842,0.016522951,Medium / Monitor
0.49571842,0.01815182,Medium / Monitor
0.4800592,0.039991494,Medium / Monitor
0.2260336,0.014633776,Low Risk
0.32123178,0.028104356,Medium / Monitor
0.31819037,0.023285618,Medium / Monitor
0.53356755,0.016251415,Medium / Monitor
0.54642224,0.025678564,Medium / Monitor
0.28097427,0.018304473,Low Risk
0.48301357,0.021320416,Medium / Monitor
0.49328336,0.01739172,Medium / Monitor
0.39760616,0.031644966,Medium / Monitor
0.48761478,0.01614415,Medium / Monitor
0.7761734,0.013037277,High Risk (Confident)
0.31436667,0.035226956,Medium / Monitor
0.5728563,0.019244922,Medium / Monitor
0.48590502,0.018037891,Medium / Monitor
0.48909506,0.021415593,Medium / Monitor
0.68150276,0.014991949,Medium / Monitor
0.6433095,0.047552563,Medium / Monitor
0.38522452,0.033302523,Medium / Monitor
0.14732309,0.03075903,Low Risk
0.28802824,0.023338413,Low Risk
0.671338,0.019123942,Medium / Monitor
0.74163926,0.026042122,High Risk (Confident)
0.6882983,0.044801675,Medium / Monitor
0.15149918,0.01593919,Low Risk
0.742565,0.011994748,High Risk (Confident)
0.55380684,0.016949696,Medium / Monitor
0.39149153,0.021199604,Medium / Monitor
0.3899443,0.020614944,Medium / Monitor
0.18763486,0.016412,Low Risk
0.5251538,0.022045542,Medium / Monitor
0.44232255,0.023764782,Medium / Monitor
0.5875485,0.02594777,Medium / Monitor
0.6346579,0.03510519,Medium / Monitor
0.5208825,0.028501209,Medium / Monitor
0.23078886,0.03145271,Low Risk
0.64268273,0.019268576,Medium / Monitor
0.41775647,0.020553011,Medium / Monitor
0.39075473,0.013820489,Medium / Monitor
0.7737748,0.024912667,High Risk (Confident)
0.6145171,0.0150132,Medium / Monitor
0.7418157,0.025645383,High Risk (Confident)
0.3250832,0.031149887,Medium / Monitor
0.59973145,0.022489583,Medium / Monitor
0.35118827,0.010014927,Medium / Monitor
0.5153541,0.016354276,Medium / Monitor
0.16228032,0.014719502,Low Risk
0.57732815,0.016119823,Medium / Monitor
0.48777875,0.018188702,Medium / Monitor
0.32546586,0.026533253,Medium / Monitor
0.26416457,0.042036127,Low Risk
0.6013695,0.021115474,Medium / Monitor
0.70221215,0.01343771,High Risk (Confident)
0.5211787,0.026882421,Medium / Monitor
0.7188528,0.019072348,High Risk (Confident)
0.7305336,0.015962066,High Risk (Confident)
0.3131065,0.02067278,Medium / Monitor
0.4402118,0.017653424,Medium / Monitor
0.46417564,0.018936504,Medium / Monitor
0.26219913,0.024121048,Low Risk
0.60542655,0.023258992,Medium / Monitor
0.70016134,0.019600095,High Risk (Confident)
0.19283877,0.018228153,Low Risk
0.53989756,0.021655219,Medium / Monitor
0.33485064,0.029863838,Medium / Monitor
0.29034758,0.023102453,Low Risk
0.11917077,0.021460311,Low Risk
0.46023944,0.018264927,Medium / Monitor
0.44098458,0.018880494,Medium / Monitor
0.524491,0.02518939,Medium / Monitor
0.7026722,0.016372014,High Risk (Confident)
0.56898385,0.01566827,Medium / Monitor
0.5028195,0.034769736,Medium / Monitor
0.4957697,0.023592256,Medium / Monitor
0.6227553,0.014563082,Medium / Monitor
0.3907694,0.017908514,Medium / Monitor
0.3725909,0.023242492,Medium / Monitor
0.63086987,0.019556083,Medium / Monitor
0.28798616,0.028573036,Low Risk
0.6389648,0.017736599,Medium / Monitor
0.31936938,0.019512672,Medium / Monitor
0.56928885,0.034629285,Medium / Monitor
0.41446304,0.013301943,Medium / Monitor
0.54024607,0.02685035,Medium / Monitor
0.39593446,0.013992204,Medium / Monitor
0.4384197,0.01790047,Medium / Monitor
0.59168077,0.021801792,Medium / Monitor
0.36583316,0.059632927,Medium / Monitor
0.23839028,0.017335303,Low Risk
0.49356446,0.01596576,Medium / Monitor
0.46355823,0.025992913,Medium / Monitor
0.6081934,0.017162915,Medium / Monitor
0.11132565,0.013528882,Low Risk
0.49777925,0.027465701,Medium / Monitor
0.5249048,0.035130303,Medium / Monitor
0.6326469,0.015428726,Medium / Monitor
0.5175563,0.013650308,Medium / Monitor
0.61149687,0.03354304,Medium / Monitor
0.23212259,0.025938326,Low Risk
0.69203436,0.010976028,Medium / Monitor
0.4823968,0.013196206,Medium / Monitor
0.18549292,0.015323045,Low Risk
0.4720165,0.014895598,Medium / Monitor
0.5811007,0.020295037,Medium / Monitor
0.29916975,0.04294997,Low Risk
0.50185066,0.01524834,Medium / Monitor
0.59944,0.03186284,Medium / Monitor
0.23979172,0.034604862,Low Risk
0.71448267,0.017932229,High Risk (Confident)
0.4309468,0.07318729,Medium / Monitor
0.5090025,0.030811809,Medium / Monitor
0.62648815,0.017940434,Medium / Monitor
0.472128,0.04503656,Medium / Monitor
0.43156764,0.01915371,Medium / Monitor
0.35986274,0.017385274,Medium / Monitor
0.42688984,0.015933707,Medium / Monitor
0.62947243,0.050708123,Medium / Monitor
0.36640537,0.040561214,Medium / Monitor
0.45447585,0.026092889,Medium / Monitor
0.29618588,0.017059192,Low Risk
0.4069341,0.01990421,Medium / Monitor
0.6114797,0.01618632,Medium / Monitor
0.4008007,0.01375085,Medium / Monitor
0.71072286,0.017834822,High Risk (Confident)
0.51070595,0.02038409,Medium / Monitor
0.5846799,0.016525859,Medium / Monitor
0.48759356,0.032878436,Medium / Monitor
0.3065953,0.028685188,Medium / Monitor
0.53526723,0.020844033,Medium / Monitor
0.31177583,0.018727139,Medium / Monitor
0.24555664,0.018588157,Low Risk
0.39500982,0.029985592,Medium / Monitor
0.5382779,0.01991209,Medium / Monitor
0.6967777,0.025926508,Medium / Monitor
0.58595604,0.013828345,Medium / Monitor
0.3979808,0.0161232,Medium / Monitor
0.6583998,0.021750186,Medium / Monitor
0.5936873,0.013221441,Medium / Monitor
0.33296874,0.021902097,Medium / Monitor
0.2569225,0.03249418,Low Risk
0.561101,0.026007026,Medium / Monitor
0.73225397,0.025504813,High Risk (Confident)
0.5922391,0.022183746,Medium / Monitor
0.21373062,0.010522424,Low Risk
0.46450827,0.022657964,Medium / Monitor
0.29071122,0.014084384,Low Risk
0.6228262,0.01878885,Medium / Monitor
0.6414635,0.015950589,Medium / Monitor
0.43194783,0.016599817,Medium / Monitor
0.47585598,0.01863936,Medium / Monitor
0.3959454,0.018713154,Medium / Monitor
0.60908234,0.041532557,Medium / Monitor
0.28562912,0.054626625,Low Risk
0.37284485,0.039433148,Medium / Monitor
0.762884,0.014298958,High Risk (Confident)
0.46967253,0.02053012,Medium / Monitor
0.8069788,0.010076197,High Risk (Confident)
0.29199702,0.04555914,Low Risk
0.49177375,0.032195747,Medium / Monitor
0.29321405,0.013550215,Low Risk
0.6330412,0.018816615,Medium / Monitor
0.34182262,0.022910219,Medium / Monitor
0.42192823,0.009636483,Medium / Monitor
0.63599336,0.027083823,Medium / Monitor
0.17283864,0.03002657,Low Risk
0.807098,0.015013085,High Risk (Confident)
0.7359379,0.011131285,High Risk (Confident)
0.35187653,0.03507759,Medium / Monitor
0.4570375,0.018593313,Medium / Monitor
0.42964628,0.017030505,Medium / Monitor
0.46571285,0.017702756,Medium / Monitor
0.41656458,0.017983356,Medium / Monitor
0.48678535,0.023355218,Medium / Monitor
0.57354665,0.018404908,Medium / Monitor
0.5208228,0.019947454,Medium / Monitor
0.24668688,0.017572379,Low Risk
0.23853712,0.033430167,Low Risk
0.59717506,0.021579178,Medium / Monitor
0.55140704,0.0190892,Medium / Monitor
0.27752742,0.06222154,Low Risk
0.49158153,0.017085187,Medium / Monitor
0.40830687,0.02363389,Medium / Monitor
0.5222442,0.02096543,Medium / Monitor
0.27981937,0.023081962,Low Risk
0.30791643,0.022249464,Medium / Monitor
0.66102576,0.014890256,Medium / Monitor
0.57936305,0.022892617,Medium / Monitor
0.4334374,0.017698828,Medium / Monitor
0.3543839,0.015474086,Medium / Monitor
0.5126219,0.0211685,Medium / Monitor
0.6693682,0.015135344,Medium / Monitor
0.735907,0.020931376,High Risk (Confident)
0.60689574,0.016007248,Medium / Monitor
0.666707,0.01462277,Medium / Monitor
0.5109598,0.03015951,Medium / Monitor
0.750312,0.020028228,High Risk (Confident)
0.5036,0.04291244,Medium / Monitor
0.6514596,0.023514029,Medium / Monitor
0.4516145,0.06105681,Medium / Monitor
0.29856908,0.01277108,Low Risk
0.57547444,0.01680042,Medium / Monitor
0.4345152,0.027844371,Medium / Monitor
0.3637331,0.04967244,Medium / Monitor
0.25647563,0.05183424,Low Risk
0.33364576,0.025648536,Medium / Monitor
0.63643336,0.02924366,Medium / Monitor
0.58899,0.015968338,Medium / Monitor
0.32206124,0.017948825,Medium / Monitor
0.5727479,0.026164342,Medium / Monitor
0.51451546,0.044093203,Medium / Monitor
0.41029534,0.017548656,Medium / Monitor
0.51766604,0.017511157,Medium / Monitor
0.58432496,0.018713787,Medium / Monitor
0.48202237,0.027758932,Medium / Monitor
0.13194573,0.034014177,Low Risk
0.669502,0.016054563,Medium / Monitor
0.41159824,0.015062198,Medium / Monitor
0.30534485,0.033445407,Medium / Monitor
0.5317343,0.024882244,Medium / Monitor
0.44550052,0.08893862,Medium / Monitor
0.41870373,0.014515986,Medium / Monitor
0.4640586,0.025358442,Medium / Monitor
0.40632087,0.028884044,Medium / Monitor
0.3333779,0.014846693,Medium / Monitor
0.43834555,0.015860237,Medium / Monitor
0.52550673,0.017461061,Medium / Monitor
0.29193985,0.027325306,Low Risk
0.41102874,0.023117049,Medium / Monitor
0.30449525,0.014458561,Medium / Monitor
0.28092924,0.036350768,Low Risk
0.4684983,0.03238193,Medium / Monitor
0.35571846,0.042051736,Medium / Monitor
0.5990887,0.015809417,Medium / Monitor
0.7931592,0.011795264,High Risk (Confident)
0.66612697,0.026466241,Medium / Monitor
0.5890613,0.016203005,Medium / Monitor
0.59669167,0.015690949,Medium / Monitor
0.27295882,0.04289847,Low Risk
0.7243677,0.014775773,High Risk (Confident)
0.5013518,0.01848314,Medium / Monitor
0.3856359,0.04561057,Medium / Monitor
0.13945985,0.026660342,Low Risk
0.42875165,0.0410614,Medium / Monitor
0.5995548,0.014692781,Medium / Monitor
0.43211237,0.018910348,Medium / Monitor
0.37376907,0.01627748,Medium / Monitor
0.68843246,0.0238163,Medium / Monitor
0.5021485,0.023288563,Medium / Monitor
0.5379173,0.022713633,Medium / Monitor
0.3800283,0.017997822,Medium / Monitor
0.62454796,0.021230308,Medium / Monitor
0.4491906,0.03997107,Medium / Monitor
0.49090725,0.014540648,Medium / Monitor
0.4945197,0.018900268,Medium / Monitor
0.5631073,0.020773351,Medium / Monitor
0.123469606,0.014273222,Low Risk
0.66951823,0.01651527,Medium / Monitor
0.6435711,0.013491676,Medium / Monitor
0.36295366,0.028389432,Medium / Monitor
0.23718737,0.035304658,Low Risk
0.3164193,0.016347157,Medium / Monitor
0.5355956,0.021699438,Medium / Monitor
0.5038722,0.022875829,Medium / Monitor
0.5197602,0.029561218,Medium / Monitor
0.49277794,0.017653486,Medium / Monitor
0.629833,0.011965155,Medium / Monitor
0.4103202,0.02118807,Medium / Monitor
0.52795595,0.022120425,Medium / Monitor
0.52683,0.020725863,Medium / Monitor
0.30126932,0.015206364,Medium / Monitor
0.26469567,0.0105178505,Low Risk
0.38778445,0.016572557,Medium / Monitor
0.41025147,0.015306019,Medium / Monitor
0.39929,0.021880388,Medium / Monitor
0.5813639,0.026252804,Medium / Monitor
0.52816087,0.01784657,Medium / Monitor
0.62588394,0.021385483,Medium / Monitor
0.5949287,0.013200633,Medium / Monitor
0.61806226,0.018498154,Medium / Monitor
0.49920213,0.02008233,Medium / Monitor
0.26536396,0.014936665,Low Risk
0.4087833,0.020242842,Medium / Monitor
0.500219,0.054618243,Medium / Monitor
0.4580966,0.018558288,Medium / Monitor
0.4267877,0.015090395,Medium / Monitor
0.63009727,0.028439982,Medium / Monitor
0.28189903,0.015427678,Low Risk
0.3148027,0.032033537,Medium / Monitor
0.43316898,0.031231947,Medium / Monitor
0.650755,0.016396808,Medium / Monitor
0.29142302,0.018921888,Low Risk
0.55166227,0.027981447,Medium / Monitor
0.44215813,0.018226095,Medium / Monitor
0.54902595,0.031124555,Medium / Monitor
0.020229787,0.008756175,Low Risk
0.28694335,0.02035969,Low Risk
0.40137032,0.02236758,Medium / Monitor
0.0351144,0.019763712,Low Risk
0.49024504,0.0199879,Medium / Monitor
0.39772433,0.030967534,Medium / Monitor
0.6784338,0.015761955,Medium / Monitor
0.29724547,0.012443132,Low Risk
0.4159549,0.019684,Medium / Monitor
0.72264403,0.011271413,High Risk (Confident)
0.23956469,0.02133059,Low Risk
0.51967627,0.012118937,Medium / Monitor
0.38658342,0.019623803,Medium / Monitor
0.49597865,0.031114977,Medium / Monitor
0.6927383,0.01558589,Medium / Monitor
0.50180423,0.017960284,Medium / Monitor
0.32296088,0.021028299,Medium / Monitor
0.5100329,0.035937943,Medium / Monitor
0.2767419,0.037543,Low Risk
0.42117846,0.019834831,Medium / Monitor
0.537377,0.024479218,Medium / Monitor
0.51190126,0.026525611,Medium / Monitor
0.3475053,0.028253676,Medium / Monitor
0.47569898,0.016699526,Medium / Monitor
0.6502297,0.01364456,Medium / Monitor
0.3927121,0.021406932,Medium / Monitor
0.44954032,0.021987353,Medium / Monitor
0.63082707,0.017701386,Medium / Monitor
0.4558311,0.012400969,Medium / Monitor
0.27772203,0.019456768,Low Risk
0.60292983,0.019193744,Medium / Monitor
0.73204935,0.015140298,High Risk (Confident)
0.44565418,0.025570724,Medium / Monitor
0.5581725,0.028371552,Medium / Monitor
0.50940067,0.01504791,Medium / Monitor
0.45536527,0.04999506,Medium / Monitor
0.5680653,0.045154702,Medium / Monitor
0.20403655,0.014795557,Low Risk
0.78308696,0.020993533,High Risk (Confident)
0.3997164,0.022050565,Medium / Monitor
0.5672938,0.018062767,Medium / Monitor
0.45558813,0.024577497,Medium / Monitor
0.33804032,0.016546197,Medium / Monitor
0.45654753,0.033478025,Medium / Monitor
0.5644744,0.016677417,Medium / Monitor
0.56203634,0.019500421,Medium / Monitor
0.31391293,0.012954084,Medium / Monitor
0.4205583,0.014292773,Medium / Monitor
0.06884367,0.0134689715,Low Risk
0.4262147,0.014934849,Medium / Monitor
0.40205088,0.020171097,Medium / Monitor
0.42743275,0.023562163,Medium / Monitor
0.4746211,0.03978854,Medium / Monitor
0.54422075,0.028817017,Medium / Monitor
0.6135179,0.020140959,Medium / Monitor
0.5766989,0.014402916,Medium / Monitor
0.21375738,0.024256427,Low Risk
0.74756944,0.013402141,High Risk (Confident)
0.53319436,0.014779287,Medium / Monitor
0.51690096,0.018857824,Medium / Monitor
0.13177548,0.012538228,Low Risk
0.41148403,0.014127197,Medium / Monitor
0.6705907,0.017836919,Medium / Monitor
0.39202943,0.019393982,Medium / Monitor
0.33498248,0.019640267,Medium / Monitor
0.35918382,0.016367184,Medium / Monitor
0.43809322,0.01961808,Medium / Monitor
0.7266858,0.011550953,High Risk (Confident)
0.5626471,0.023487581,Medium / Monitor
0.51164407,0.029894143,Medium / Monitor
0.5427144,0.0160229,Medium / Monitor
0.65534484,0.01555691,Medium / Monitor
0.40378195,0.020849375,Medium / Monitor
0.39030418,0.01877926,Medium / Monitor
0.46249446,0.038929444,Medium / Monitor
0.3071653,0.039582253,Medium / Monitor
0.3329843,0.030479169,Medium / Monitor
0.47343546,0.018404929,Medium / Monitor
0.6217394,0.02275198,Medium / Monitor
0.57498276,0.01663552,Medium / Monitor
0.41261044,0.02356716,Medium / Monitor
0.4323055,0.01752997,Medium / Monitor
0.347425,0.02188088,Medium / Monitor
0.5842483,0.04492214,Medium / Monitor
0.24652338,0.017343462,Low Risk
0.34509653,0.020775337,Medium / Monitor
0.5486953,0.025109429,Medium / Monitor
0.26634502,0.01517999,Low Risk
0.2632964,0.014144928,Low Risk
0.5478405,0.015997948,Medium / Monitor
0.3805417,0.020015178,Medium / Monitor
0.6417604,0.012051083,Medium / Monitor
0.59549373,0.036225993,Medium / Monitor
0.6666839,0.014594373,Medium / Monitor
0.2937618,0.015698543,Low Risk
0.5451122,0.017638452,Medium / Monitor
0.44934002,0.016444495,Medium / Monitor
0.5422974,0.018816806,Medium / Monitor
0.68202865,0.020584311,Medium / Monitor
0.66431415,0.01730388,Medium / Monitor
0.221575,0.022721447,Low Risk
0.53180355,0.018707035,Medium / Monitor
0.5942793,0.053379983,Medium / Monitor
0.20554566,0.016051477,Low Risk
0.32368025,0.014936592,Medium / Monitor
0.40708095,0.016896915,Medium / Monitor
0.4789806,0.016411021,Medium / Monitor
0.5455755,0.01628823,Medium / Monitor
0.55234724,0.021825902,Medium / Monitor
0.3824206,0.020954942,Medium / Monitor
0.47823745,0.016926628,Medium / Monitor
0.38710022,0.01825557,Medium / Monitor
0.4694429,0.021987507,Medium / Monitor
0.5752567,0.020223813,Medium / Monitor
0.6246454,0.022106322,Medium / Monitor
0.5987817,0.017770302,Medium / Monitor
0.6544018,0.012918648,Medium / Monitor
0.4003637,0.020800559,Medium / Monitor
0.21506308,0.027717015,Low Risk
0.4335368,0.011657447,Medium / Monitor
0.34391844,0.019469911,Medium / Monitor
0.70900714,0.020717518,High Risk (Confident)
0.7796115,0.014344238,High Risk (Confident)
0.24479249,0.037569787,Low Risk
0.42605582,0.02605802,Medium / Monitor
0.28780094,0.015134403,Low Risk
0.4626282,0.02388628,Medium / Monitor
0.5923297,0.019295963,Medium / Monitor
0.62674356,0.012543047,Medium / Monitor
0.37615475,0.020417389,Medium / Monitor
0.5433794,0.01710005,Medium / Monitor
0.6290519,0.011848027,Medium / Monitor
0.336091,0.0287564,Medium / Monitor
0.41292265,0.013002882,Medium / Monitor
0.81284976,0.01914961,High Risk (Confident)
0.22348347,0.016672535,Low Risk
0.40407607,0.04137864,Medium / Monitor
0.3996229,0.019853482,Medium / Monitor
0.53615814,0.020980176,Medium / Monitor
0.44399807,0.028358785,Medium / Monitor
0.58204275,0.021336246,Medium / Monitor
0.5483148,0.020441841,Medium / Monitor
0.8015121,0.020832311,High Risk (Confident)
0.41631156,0.016885912,Medium / Monitor
0.19804645,0.017541608,Low Risk
0.65093917,0.013586056,Medium / Monitor
0.73155224,0.015873542,High Risk (Confident)
0.7331741,0.015979853,High Risk (Confident)
0.70572454,0.013930533,High Risk (Confident)
0.43998012,0.039105784,Medium / Monitor
0.40240088,0.015086924,Medium / Monitor
0.42682415,0.055852517,Medium / Monitor
0.52243894,0.016372697,Medium / Monitor
0.43474063,0.055570856,Medium / Monitor
0.6678152,0.011550779,Medium / Monitor
0.39360726,0.022283243,Medium / Monitor
0.7393207,0.014453506,High Risk (Confident)
0.5424859,0.023895029,Medium / Monitor
0.30541658,0.026015075,Medium / Monitor
0.35798264,0.021855474,Medium / Monitor
0.63100755,0.017053766,Medium / Monitor
0.66564846,0.01411805,Medium / Monitor
0.34237063,0.01382946,Medium / Monitor
0.4133272,0.021084398,Medium / Monitor
0.5465713,0.0155524835,Medium / Monitor
0.2050385,0.015318652,Low Risk
0.5324886,0.018847495,Medium / Monitor
